family,tag,n,idx,decoder,method,dim,budget,f_opt,exact,seed,best,ftt,fes
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,12,505,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,13,499,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,14,499,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,15,501,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,16,501,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,17,505,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,18,497,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,19,499,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,20,505,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,21,505,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,22,499,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,23,497,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,24,499,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,25,499,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,26,499,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,27,499,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,28,499,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,29,497,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,30,505,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,0,526,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,1,525,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,2,524,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,3,518,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,4,518,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,5,521,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,6,518,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,7,524,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,8,534,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,9,518,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,10,518,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,11,517,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,12,523,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,13,517,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,14,517,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,15,534,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,16,518,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,17,517,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,18,525,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,19,525,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,20,518,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,21,526,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,22,518,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,23,527,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,24,518,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,25,526,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,26,523,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,27,518,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,28,526,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,29,531,,10000000
scp_orlib,scp45,1000,0,penalty,ils,1000,10000000,512,True,30,518,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,0,2689,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,1,2381,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,2,2994,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,3,3034,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,4,3332,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,5,3104,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,6,2656,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,7,2965,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,8,2379,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,9,2244,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,10,3371,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,11,3017,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,12,2589,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,13,2776,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,14,2972,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,15,2221,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,16,2787,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,17,3080,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,18,2718,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,19,2852,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,20,2831,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,21,2655,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,22,2837,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,23,2961,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,24,2548,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,25,2687,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,26,3133,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,27,3321,,10000000
